Time (s),Current (A),Voltage (V)
13837.235,0,4.06
13838.23501,0,4.06
13839.235,0,4.06
13840.23501,0,4.06
13841.235,0,4.06
13842.23501,0,4.06
13843.235,0,4.06
13844.23501,0,4.06
13845.235,0,4.06
13846.23501,0,4.06
13847.235,0,4.06
13848.23501,0,4.06
13849.23501,0,4.06
13850.235,0,4.06
13851.23501,0,4.06
13852.235,0,4.06
13853.23501,0,4.06
13854.235,0,4.06
13855.23501,0,4.06
13856.235,0,4.06
13857.23501,0,4.06
13858.235,0,4.06
13859.23501,0,4.06
13860.235,0,4.06
13861.23501,0,4.06
13862.23501,0,4.06
13863.235,0,4.06
13864.23501,0,4.06
13865.235,0,4.06
13866.23501,0,4.06
13867.235,0,4.06
13868.23501,0,4.06
13869.235,0,4.06
13870.23501,0,4.06
13871.235,0,4.06
13872.23501,0,4.06
13873.235,0,4.06
13874.235,0,4.06
13875.23501,0,4.06
13876.235,0,4.06
13877.23501,0,4.06
13878.235,0,4.06
13879.23501,0,4.06
13880.235,0,4.06
13881.23501,0,4.06
13882.235,0,4.06
13883.23501,0,4.06
13884.235,0,4.06
13885.23501,0,4.06
13886.235,0,4.06
13887.235,0,4.06
13888.23501,0,4.06
13889.235,0,4.06
13890.23501,0,4.06
13891.235,0,4.06
13892.23501,0,4.06
13893.235,0,4.06
13894.23501,0,4.06
13895.235,0,4.06
13896.23501,0,4.06
13897.235,0,4.06
13898.23501,0,4.06
13899.235,0,4.06
13900.235,0,4.06
13901.23501,0,4.06
13902.235,0,4.06
13903.23501,0,4.06
13904.235,0,4.06
13905.23501,0,4.06
13906.235,0,4.06
13907.23501,0,4.06
13908.235,0,4.06
13909.23501,0,4.06
13910.235,0,4.06
13911.23501,0,4.06
13912.235,0,4.06
13913.235,0,4.06
13914.23501,0,4.06
13915.235,0,4.06
13916.23501,0,4.06
13917.235,0,4.06
13918.23501,0,4.06
13919.235,0,4.06
13920.23501,0,4.06
13921.235,0,4.06
13922.23501,0,4.06
13923.235,0,4.06
13924.23501,0,4.06
13925.235,0,4.06
13926.235,0,4.06
13927.23501,0,4.06
13928.235,0,4.06
13929.23501,0,4.06
13930.235,0,4.06
13931.23501,0,4.06
13932.235,0,4.06
13933.23501,0,4.06
13934.235,0,4.06
13935.23501,0,4.06
13936.235,0,4.06
13937.23501,0,4.06
13938.235,0,4.06
13939.235,0,4.06
13940.23501,0,4.06
13941.235,0,4.06
13942.23501,0,4.06
13943.235,0,4.06
13944.23501,0,4.06
13945.235,0,4.06
13946.23501,0,4.06
13947.235,0,4.06
13948.23501,0,4.06
13949.235,0,4.06
13950.23501,0,4.06
13951.23501,0,4.06
13952.235,0,4.06
13953.23501,0,4.06
13954.235,0,4.06
13955.23501,0,4.06
13956.235,0,4.06
13957.23501,0,4.06
13958.235,0,4.06
13959.23501,0,4.06
13960.235,0,4.06
13961.23501,0,4.06
13962.235,0,4.06
13963.235,0,4.06
13964.23501,0,4.06
13965.235,0,4.06
13966.23501,0,4.06
13967.235,0,4.06
13968.23501,0,4.06
13969.235,0,4.06
13970.23501,0,4.06
13971.235,0,4.06
13972.23501,0,4.06
13973.235,0,4.06
13974.23501,0,4.06
13975.235,0,4.06
13976.235,0,4.06
13977.23501,0,4.06
13978.235,0,4.06
13979.23501,0,4.06
13980.235,0,4.06
13981.23501,0,4.06
13982.235,0,4.06
13983.23501,0,4.06
13984.235,0,4.06
13985.23501,0,4.06
13986.235,0,4.06
13987.23501,0,4.06
13988.235,0,4.06
13989.235,0,4.06
13990.23501,0,4.06
13991.235,0,4.06
13992.23501,0,4.06
13993.235,0,4.06
13994.23501,0,4.06
13995.235,0,4.06
13996.23501,0,4.06
13997.235,0,4.06
13998.23501,0,4.06
13999.235,0,4.06
14000.23501,0,4.06
14001.235,0,4.06
14002.235,0,4.06
14003.23501,0,4.06
14004.235,0,4.06
14005.23501,0,4.06
14006.235,0,4.06
14007.23501,0,4.06
14008.235,0,4.06
14009.23501,0,4.06
14010.235,0,4.06
14011.23501,0,4.06
14012.235,0,4.06
14013.23501,0,4.06
14014.235,0,4.06
14015.235,0,4.06
14016.23501,0,4.06
14017.235,0,4.06
14018.23501,0,4.06
14019.235,0,4.06
14020.23501,0,4.06
14021.235,0,4.06
14022.23501,0,4.06
14023.235,0,4.06
14024.23501,0,4.06
14025.235,0,4.06
14026.23501,0,4.06
14027.235,0,4.06
14028.235,0,4.06
14029.23501,0,4.061
14030.235,0,4.06
14031.23501,0,4.061
14032.235,0,4.06
14033.23501,0,4.061
14034.235,0,4.06
14035.23501,0,4.06
14036.235,0,4.06
14037.23501,0,4.06
14038.235,0,4.061
14039.23501,0,4.06
14040.23501,0,4.06
14041.235,0,4.06
14042.23501,0,4.06
14043.235,0,4.06
14044.23501,0,4.06
14045.235,0,4.06
14046.23501,0,4.06
14047.235,0,4.06
14048.23501,0,4.06
14049.235,0,4.06
14050.23501,0,4.06
14051.235,0,4.061
14052.23501,0,4.06
14053.23501,0,4.06
14054.235,0,4.061
14055.23501,0,4.06
14056.235,0,4.06
14057.23501,0,4.06
14058.235,0,4.061
14059.23501,0,4.06
14060.235,0,4.06
14061.23501,0,4.061
14062.235,0,4.06
14063.23501,0,4.06
14064.235,0,4.06
14065.235,0,4.06
14066.23501,0,4.06
14067.235,0,4.06
14068.23501,0,4.06
14069.235,0,4.06
14070.23501,0,4.06
14071.235,0,4.06
14072.23501,0,4.06
14073.235,0,4.06
14074.23501,0,4.06
14075.235,0,4.06
14076.23501,0,4.06
14077.235,0,4.06
14078.235,0,4.06
14079.23501,0,4.06
14080.235,0,4.06
14081.23501,0,4.06
14082.235,0,4.06
14083.23501,0,4.06
14084.235,0,4.06
14085.23501,0,4.06
14086.235,0,4.06
14087.23501,0,4.06
14088.235,0,4.06
14089.23501,0,4.06
14090.235,0,4.06
14091.235,0,4.06
14092.23501,0,4.06
14093.235,0,4.06
14094.23501,0,4.06
14095.235,0,4.06
14096.23501,0,4.06
14097.235,0,4.06
14098.23501,0,4.06
14099.235,0,4.06
14100.23501,0,4.06
14101.235,0,4.061
14102.23501,0,4.06
14103.235,0,4.06
14104.235,0,4.06
14105.23501,0,4.06
14106.235,0,4.06
14107.23501,0,4.06
14108.235,0,4.061
14109.23501,0,4.06
14110.235,0,4.06
14111.23501,0,4.061
14112.235,0,4.06
14113.23501,0,4.06
14114.235,0,4.061
14115.23501,0,4.061
14116.235,0,4.061
14117.235,0,4.061
14118.23501,0,4.06
14119.235,0,4.06
14120.23501,0,4.06
14121.235,0,4.061
14122.23501,0,4.06
14123.235,0,4.06
14124.23501,0,4.06
14125.235,0,4.06
14126.23501,0,4.06
14127.235,0,4.06
14128.23501,0,4.06
14129.235,0,4.06
14130.235,0,4.06
14131.23501,0,4.06
14132.235,0,4.06
14133.23501,0,4.06
14134.235,0,4.061
14135.23501,0,4.06
14136.235,0,4.06
14137.23501,0,4.06
14138.235,0,4.06
14139.23501,0,4.06
14140.235,0,4.061
14141.23501,0,4.061
14142.23501,0,4.06
14143.235,0,4.06
14144.23501,0,4.061
14145.235,0,4.061
14146.23501,0,4.061
14147.235,0,4.06
14148.23501,0,4.061
14149.235,0,4.061
14150.23501,0,4.06
14151.235,0,4.061
14152.23501,0,4.06
14153.235,0,4.061
14154.23501,0,4.061
14155.23501,0,4.06
14156.235,0,4.061
14157.23501,0,4.061
14158.235,0,4.06
14159.23501,0,4.06
14160.235,0,4.061
14161.23501,0,4.061
14162.235,0,4.06
14163.23501,0,4.06
14164.235,0,4.06
14165.23501,0,4.061
14166.235,0,4.06
14167.235,0,4.06
14168.23501,0,4.061
14169.235,0,4.06
14170.23501,0,4.061
14171.235,0,4.06
14172.23501,0,4.06
14173.235,0,4.06
14174.23501,0,4.061
14175.235,0,4.061
14176.23501,0,4.06
14177.235,0,4.061
14178.23501,0,4.061
14179.235,0,4.06
14180.235,0,4.06
14181.23501,0,4.061
14182.235,0,4.06
14183.23501,0,4.06
14184.235,0,4.06
14185.23501,0,4.06
14186.235,0,4.061
14187.23501,0,4.06
14188.235,0,4.06
14189.23501,0,4.06
14190.235,0,4.061
14191.23501,0,4.061
14192.235,0,4.06
14193.235,0,4.06
14194.23501,0,4.061
14195.235,0,4.061
14196.23501,0,4.061
14197.235,0,4.061
14198.23501,0,4.061
14199.235,0,4.061
14200.23501,0,4.06
14201.235,0,4.06
14202.23501,0,4.061
14203.235,0,4.06
14204.23501,0,4.061
14205.235,0,4.061
14206.235,0,4.061
14207.23501,0,4.061
14208.235,0,4.06
14209.23501,0,4.061
14210.235,0,4.061
14211.23501,0,4.061
14212.235,0,4.06
14213.23501,0,4.061
14214.235,0,4.06
14215.23501,0,4.061
14216.235,0,4.061
14217.23501,0,4.061
14218.235,0,4.061
14219.235,0,4.061
14220.23501,0,4.061
14221.235,0,4.061
14222.23501,0,4.061
14223.235,0,4.061
14224.23501,0,4.061
14225.235,0,4.061
14226.23501,0,4.061
14227.235,0,4.06
14228.23501,0,4.06
14229.235,0,4.061
14230.23501,0,4.061
14231.23501,0,4.061
14232.235,0,4.06
14233.23501,0,4.061
14234.235,0,4.061
14235.23501,0,4.061
14236.235,0,4.061
14237.23501,0,4.061
14238.235,0,4.061
14239.23501,0,4.061
14240.235,0,4.061
14241.23501,0,4.061
14242.235,0,4.061
14243.23501,0,4.061
14244.23501,0,4.061
14245.235,0,4.061
14246.23501,0,4.061
14247.235,0,4.061
14248.23501,0,4.061
14249.235,0,4.061
14250.23501,0,4.061
14251.235,0,4.061
14252.23501,0,4.061
14253.235,0,4.061
14254.23501,0,4.061
14255.235,0,4.061
14256.235,0,4.061
14257.23501,0,4.061
14258.235,0,4.061
14259.23501,0,4.061
14260.235,0,4.061
14261.23501,0,4.061
14262.235,0,4.061
14263.23501,0,4.061
14264.235,0,4.061
14265.23501,0,4.061
14266.235,0,4.061
14267.23501,0,4.061
14268.235,0,4.061
14269.235,0,4.061
14270.23501,0,4.061
14271.235,0,4.061
14272.23501,0,4.061
14273.235,0,4.06
14274.23501,0,4.061
14275.235,0,4.061
14276.23501,0,4.061
14277.235,0,4.061
14278.23501,0,4.061
14279.235,0,4.061
14280.23501,0,4.061
14281.235,0,4.061
14282.235,0,4.061
14283.23501,0,4.061
14284.235,0,4.061
14285.23501,0,4.061
14286.235,0,4.061
14287.23501,0,4.061
14288.235,0,4.061
14289.23501,0,4.061
14290.235,0,4.061
14291.23501,0,4.061
14292.235,0,4.061
14293.23501,0,4.061
14294.235,0,4.061
14295.235,0,4.061
14296.23501,0,4.061
14297.235,0,4.061
14298.23501,0,4.061
14299.235,0,4.061
14300.23501,0,4.061
14301.235,0,4.061
14302.23501,0,4.061
14303.235,0,4.061
14304.23501,0,4.061
14305.235,0,4.061
14306.23501,0,4.061
14307.235,0,4.061
14308.235,0,4.061
14309.23501,0,4.061
14310.235,0,4.061
14311.23501,0,4.061
14312.235,0,4.061
14313.23501,0,4.061
14314.235,0,4.061
14315.23501,0,4.061
14316.235,0,4.061
14317.23501,0,4.061
14318.235,0,4.061
14319.23501,0,4.061
14320.235,0,4.061
14321.235,0,4.061
14322.23501,0,4.061
14323.235,0,4.061
14324.23501,0,4.061
14325.235,0,4.061
14326.23501,0,4.061
14327.235,0,4.061
14328.23501,0,4.061
14329.235,0,4.061
14330.23501,0,4.061
14331.235,0,4.061
14332.23501,0,4.061
14333.23501,0,4.061
14334.235,0,4.061
14335.23501,0,4.061
14336.235,0,4.061
14337.23501,0,4.061
14338.235,0,4.061
14339.23501,0,4.061
14340.235,0,4.061
14341.23501,0,4.061
14342.235,0,4.061
14343.23501,0,4.061
14344.235,0,4.061
14345.23501,0,4.061
14346.23501,0,4.061
14347.235,0,4.061
14348.23501,0,4.061
14349.235,0,4.061
14350.23501,0,4.061
14351.235,0,4.061
14352.23501,0,4.061
14353.235,0,4.061
14354.23501,0,4.061
14355.235,0,4.061
14356.23501,0,4.061
14357.235,0,4.061
14358.235,0,4.061
14359.23501,0,4.061
14360.235,0,4.061
14361.23501,0,4.061
14362.235,0,4.061
14363.23501,0,4.061
14364.235,0,4.061
14365.23501,0,4.061
14366.235,0,4.061
14367.23501,0,4.061
14368.235,0,4.061
14369.23501,0,4.061
14370.235,0,4.061
14371.235,0,4.061
14372.23501,0,4.061
14373.235,0,4.061
14374.23501,0,4.061
14375.235,0,4.061
14376.23501,0,4.061
14377.235,0,4.061
14378.23501,0,4.061
14379.235,0,4.061
14380.23501,0,4.061
14381.235,0,4.061
14382.23501,0,4.061
14383.235,0,4.061
14384.235,0,4.061
14385.23501,0,4.061
14386.235,0,4.061
14387.23501,0,4.061
14388.235,0,4.061
14389.23501,0,4.061
14390.235,0,4.061
14391.23501,0,4.061
14392.235,0,4.061
14393.23501,0,4.061
14394.235,0,4.061
14395.23501,0,4.061
14396.235,0,4.061
14397.235,0,4.061
14398.23501,0,4.061
14399.235,0,4.061
14400.23501,0,4.061
14401.235,0,4.061
14402.23501,0,4.061
14403.235,0,4.061
14404.23501,0,4.061
14405.235,0,4.061
14406.23501,0,4.061
14407.235,0,4.061
14408.23501,0,4.061
14409.235,0,4.061
14410.235,0,4.061
14411.23501,0,4.061
14412.235,0,4.061
14413.23501,0,4.061
14414.235,0,4.061
14415.23501,0,4.061
14416.235,0,4.061
14417.23501,0,4.061
14418.235,0,4.061
14419.23501,0,4.061
14420.235,0,4.061
14421.23501,0,4.061
14422.235,0,4.061
14423.235,0,4.061
14424.23501,0,4.061
14425.235,0,4.061
14426.23501,0,4.061
14427.235,0,4.061
14428.23501,0,4.061
14429.235,0,4.061
14430.23501,0,4.061
14431.235,0,4.061
14432.23501,0,4.061
14433.235,0,4.061
14434.23501,0,4.061
14435.23501,0,4.061
14436.235,0,4.061
14437.23501,0,4.061
14438.235,0,4.061
14439.23501,0,4.061
14440.235,0,4.061
14441.23501,0,4.061
14442.235,0,4.061
14443.23501,0,4.061
14444.235,0,4.061
14445.23501,0,4.061
14446.235,0,4.061
14447.235,0,4.061
14448.23501,0,4.061
14449.235,0,4.061
14450.23501,0,4.061
14451.235,0,4.061
14452.23501,0,4.061
14453.235,0,4.061
14454.23501,0,4.061
14455.235,0,4.061
14456.23501,0,4.061
14457.235,0,4.061
14458.23501,0,4.061
14459.235,0,4.061
14460.235,0,4.061
14461.23501,0,4.061
14462.235,0,4.061
14463.23501,0,4.061
14464.235,0,4.061
14465.23501,0,4.061
14466.235,0,4.061
14467.23501,0,4.061
14468.235,0,4.061
14469.23501,0,4.061
14470.235,0,4.061
14471.23501,0,4.061
14472.235,0,4.061
14473.235,0,4.061
14474.23501,0,4.061
14475.235,0,4.061
14476.23501,0,4.061
14477.235,0,4.061
14478.23501,0,4.061
14479.235,0,4.061
14480.23501,0,4.061
14481.235,0,4.061
14482.23501,0,4.061
14483.235,0,4.061
14484.23501,0,4.061
14485.235,0,4.061
14486.235,0,4.061
14487.23501,0,4.061
14488.235,0,4.061
14489.23501,0,4.061
14490.235,0,4.061
14491.23501,0,4.061
14492.235,0,4.061
14493.23501,0,4.061
14494.235,0,4.061
14495.23501,0,4.061
14496.235,0,4.061
14497.23501,0,4.061
14498.235,0,4.061
14499.235,0,4.061
14500.23501,0,4.061
14501.235,0,4.061
14502.23501,0,4.061
14503.235,0,4.061
14504.23501,0,4.061
14505.235,0,4.061
14506.23501,0,4.061
14507.235,0,4.061
14508.23501,0,4.061
14509.235,0,4.061
14510.23501,0,4.061
14511.235,0,4.061
14512.235,0,4.061
14513.23501,0,4.061
14514.235,0,4.061
14515.23501,0,4.061
14516.235,0,4.061
14517.23501,0,4.061
14518.235,0,4.061
14519.23501,0,4.061
14520.235,0,4.061
14521.23501,0,4.061
14522.235,0,4.061
14523.23501,0,4.061
14524.23501,0,4.061
14525.235,0,4.061
14526.23501,0,4.061
14527.235,0,4.061
14528.23501,0,4.061
14529.235,0,4.061
14530.23501,0,4.061
14531.235,0,4.061
14532.23501,0,4.061
14533.235,0,4.061
14534.23501,0,4.061
14535.235,0,4.061
14536.23501,0,4.061
14537.23501,0,4.061
14538.235,0,4.061
14539.23501,0,4.061
14540.235,0,4.061
14541.23501,0,4.061
14542.235,0,4.061
14543.23501,0,4.061
14544.235,0,4.061
14545.23501,0,4.061
14546.235,0,4.061
14547.23501,0,4.061
14548.235,0,4.061
14549.235,0,4.061
14550.23501,0,4.061
14551.235,0,4.061
14552.23501,0,4.061
14553.235,0,4.061
14554.23501,0,4.061
14555.235,0,4.061
14556.23501,0,4.061
14557.235,0,4.061
14558.23501,0,4.061
14559.235,0,4.061
14560.23501,0,4.061
14561.235,0,4.061
14562.235,0,4.061
14563.23501,0,4.061
14564.235,0,4.061
14565.23501,0,4.061
14566.235,0,4.061
14567.23501,0,4.061
14568.235,0,4.061
14569.23501,0,4.061
14570.235,0,4.061
14571.23501,0,4.061
14572.235,0,4.061
14573.23501,0,4.061
14574.235,0,4.061
14575.235,0,4.061
14576.23501,0,4.061
14577.235,0,4.061
14578.23501,0,4.061
14579.235,0,4.061
14580.23501,0,4.061
14581.235,0,4.061
14582.23501,0,4.061
14583.235,0,4.061
14584.23501,0,4.061
14585.235,0,4.061
14586.23501,0,4.061
14587.235,0,4.061
14588.235,0,4.061
14589.23501,0,4.061
14590.235,0,4.061
14591.23501,0,4.061
14592.235,0,4.061
14593.23501,0,4.061
14594.235,0,4.061
14595.23501,0,4.061
14596.235,0,4.061
14597.23501,0,4.061
14598.235,0,4.061
14599.23501,0,4.061
14600.235,0,4.061
14601.235,0,4.061
14602.23501,0,4.061
14603.235,0,4.061
14604.23501,0,4.061
14605.235,0,4.061
14606.23501,0,4.061
14607.235,0,4.061
14608.23501,0,4.061
14609.235,0,4.061
14610.23501,0,4.061
14611.235,0,4.061
14612.23501,0,4.061
14613.235,0,4.061
14614.235,0,4.061
14615.23501,0,4.061
14616.235,0,4.061
14617.23501,0,4.061
14618.235,0,4.061
14619.23501,0,4.061
14620.235,0,4.061
14621.23501,0,4.061
14622.235,0,4.061
14623.23501,0,4.061
14624.235,0,4.061
14625.23501,0,4.061
14626.23501,0,4.061
14627.235,0,4.061
14628.23501,0,4.061
14629.235,0,4.061
14630.23501,0,4.061
14631.235,0,4.061
14632.23501,0,4.061
14633.235,0,4.061
14634.23501,0,4.061
14635.235,0,4.061
14636.23501,0,4.061
14637.235,0,4.061
14638.235,0,4.061
14639.23501,0,4.061
14640.235,0,4.061
14641.23501,0,4.061
14642.235,0,4.061
14643.23501,0,4.061
14644.235,0,4.061
14645.23501,0,4.061
14646.235,0,4.061
14647.23501,0,4.061
14648.235,0,4.061
14649.23501,0,4.061
14650.235,0,4.061
14651.235,0,4.061
14652.23501,0,4.061
14653.235,0,4.061
14654.23501,0,4.061
14655.235,0,4.061
14656.23501,0,4.061
14657.235,0,4.061
14658.23501,0,4.061
14659.235,0,4.061
14660.23501,0,4.061
14661.235,0,4.061
14662.23501,0,4.061
14663.235,0,4.061
14664.235,0,4.061
14665.23501,0,4.061
14666.235,0,4.061
14667.23501,0,4.061
14668.235,0,4.061
14669.23501,0,4.061
14670.235,0,4.061
14671.23501,0,4.061
14672.235,0,4.061
14673.23501,0,4.061
14674.235,0,4.061
14675.23501,0,4.061
14676.235,0,4.061
14677.235,0,4.061
14678.23501,0,4.061
14679.235,0,4.061
14680.23501,0,4.061
14681.235,0,4.061
14682.23501,0,4.061
14683.235,0,4.061
14684.23501,0,4.061
14685.235,0,4.061
14686.23501,0,4.061
14687.235,0,4.061
14688.23501,0,4.061
14689.235,0,4.061
14690.235,0,4.061
14691.23501,0,4.061
14692.235,0,4.061
14693.23501,0,4.061
14694.235,0,4.061
14695.23501,0,4.061
14696.235,0,4.061
14697.23501,0,4.061
14698.235,0,4.061
14699.23501,0,4.061
14700.235,0,4.061
14701.23501,0,4.061
14702.235,0,4.061
14703.235,0,4.061
14704.23501,0,4.061
14705.235,0,4.061
14706.23501,0,4.061
14707.235,0,4.061
14708.23501,0,4.061
14709.235,0,4.061
14710.23501,0,4.061
14711.235,0,4.061
14712.23501,0,4.061
14713.235,0,4.061
14714.23501,0,4.061
14715.23501,0,4.061
14716.235,0,4.061
14717.23501,0,4.061
14718.235,0,4.061
14719.23501,0,4.061
14720.235,0,4.061
14721.23501,0,4.061
14722.235,0,4.061
14723.23501,0,4.061
14724.235,0,4.061
14725.23501,0,4.061
14726.235,0,4.061
14727.23501,0,4.061
14728.23501,0,4.061
14729.235,0,4.061
14730.23501,0,4.061
14731.235,0,4.061
14732.23501,0,4.061
14733.235,0,4.061
14734.23501,0,4.061
14735.235,0,4.061
14736.23501,0,4.061
14737.235,0,4.061
14738.23501,0,4.061
14739.235,0,4.061
14740.235,0,4.061
14741.23501,0,4.061
14742.235,0,4.061
14743.23501,0,4.061
14744.235,0,4.061
14745.23501,0,4.061
14746.235,0,4.061
14747.23501,0,4.061
14748.235,0,4.061
14749.23501,0,4.061
14750.235,0,4.061
14751.23501,0,4.061
14752.235,0,4.061
14753.235,0,4.061
14754.23501,0,4.061
14755.235,0,4.061
14756.23501,0,4.061
14757.235,0,4.061
14758.23501,0,4.061
14759.235,0,4.061
14760.23501,0,4.061
14761.235,0,4.061
14762.23501,0,4.061
14763.235,0,4.061
14764.23501,0,4.061
14765.235,0,4.061
14766.235,0,4.061
14767.23501,0,4.061
14768.235,0,4.061
14769.23501,0,4.061
14770.235,0,4.061
14771.23501,0,4.061
14772.235,0,4.061
14773.23501,0,4.061
14774.235,0,4.061
14775.23501,0,4.061
14776.235,0,4.061
14777.23501,0,4.061
14778.235,0,4.061
14779.235,0,4.061
14780.23501,0,4.061
14781.235,0,4.061
14782.23501,0,4.061
14783.235,0,4.061
14784.23501,0,4.061
14785.235,0,4.061
14786.23501,0,4.061
14787.235,0,4.061
14788.23501,0,4.061
14789.235,0,4.061
14790.23501,0,4.061
14791.235,0,4.061
14792.235,0,4.061
14793.23501,0,4.061
14794.235,0,4.061
14795.23501,0,4.061
14796.235,0,4.061
14797.23501,0,4.061
14798.235,0,4.061
14799.23501,0,4.061
14800.235,0,4.061
14801.23501,0,4.061
14802.235,0,4.061
14803.23501,0,4.061
14804.235,0,4.061
14805.235,0,4.061
14806.23501,0,4.061
14807.235,0,4.061
14808.23501,0,4.061
14809.235,0,4.061
14810.23501,0,4.061
14811.235,0,4.061
14812.23501,0,4.061
14813.235,0,4.061
14814.23501,0,4.061
14815.235,0,4.061
14816.23501,0,4.061
14817.23501,0,4.061
14818.235,0,4.061
14819.23501,0,4.061
14820.235,0,4.061
14821.23501,0,4.061
14822.235,0,4.061
14823.23501,0,4.061
14824.235,0,4.061
14825.23501,0,4.061
14826.235,0,4.061
14827.23501,0,4.061
14828.235,0,4.061
14829.23501,0,4.061
14830.23501,0,4.061
14831.235,0,4.061
14832.23501,0,4.061
14833.235,0,4.061
14834.23501,0,4.061
14835.235,0,4.061
14836.23501,0,4.061
14837.235,0,4.061
14838.23501,0,4.061
14839.235,0,4.061
14840.23501,0,4.061
14841.235,0,4.061
14842.235,0,4.061
14843.23501,0,4.061
14844.235,0,4.061
14845.23501,0,4.061
14846.235,0,4.061
14847.23501,0,4.061
14848.235,0,4.061
14849.23501,0,4.061
14850.235,0,4.061
14851.23501,0,4.061
14852.235,0,4.061
14853.23501,0,4.061
14854.235,0,4.061
14855.235,0,4.061
14856.23501,0,4.061
14857.235,0,4.061
14858.23501,0,4.061
14859.235,0,4.061
14860.23501,0,4.061
14861.235,0,4.061
14862.23501,0,4.061
14863.235,0,4.061
14864.23501,0,4.061
14865.235,0,4.061
14866.23501,0,4.061
14867.235,0,4.061
14868.235,0,4.061
14869.23501,0,4.061
14870.235,0,4.061
14871.23501,0,4.061
14872.235,0,4.061
14873.23501,0,4.061
14874.235,0,4.061
14875.23501,0,4.061
14876.235,0,4.061
14877.23501,0,4.061
14878.235,0,4.061
14879.23501,0,4.061
14880.235,0,4.061
14881.235,0,4.061
14882.23501,0,4.061
14883.235,0,4.061
14884.23501,0,4.061
14885.235,0,4.061
14886.23501,0,4.061
14887.235,0,4.061
14888.23501,0,4.061
14889.235,0,4.061
14890.23501,0,4.061
14891.235,0,4.061
14892.23501,0,4.061
14893.235,0,4.061
14894.235,0,4.061
14895.23501,0,4.061
14896.235,0,4.061
14897.23501,0,4.061
14898.235,0,4.061
14899.23501,0,4.061
14900.235,0,4.061
14901.23501,0,4.061
14902.235,0,4.061
14903.23501,0,4.061
14904.235,0,4.061
14905.23501,0,4.061
14906.23501,0,4.061
14907.235,0,4.061
14908.23501,0,4.061
14909.235,0,4.061
14910.23501,0,4.061
14911.235,0,4.061
14912.23501,0,4.061
14913.235,0,4.061
14914.23501,0,4.061
14915.235,0,4.061
14916.23501,0,4.061
14917.235,0,4.061
14918.23501,0,4.061
14919.23501,0,4.061
